00/05-04-039-11 W5M/00 Well
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
12/17/2015 15:13:14,-6.550119641904,20.02695084,0,1880.97070313
12/17/2015 15:18:14,-6.46727483658,20.5336132,0,1920.765625
12/17/2015 15:23:14,-6.552655780364,21.03544998,0,1962.17834473
12/17/2015 15:28:14,-6.583630948234,21.50583076,0,2002.81018066
12/17/2015 15:33:14,-6.581991158504,21.94802094,0,2039.70056152
12/17/2015 15:38:14,-6.562378180274,22.3645649,0,2077.18920898
12/17/2015 15:43:14,-6.592703741454,22.77827454,0,2114.48364258
12/17/2015 15:48:14,-6.672984197746,23.14172363,0,2151.19042969
12/17/2015 15:53:14,-6.625478759892,23.45687294,0,2187.23974609
12/17/2015 15:58:14,-6.690496493012,23.7972393,0,2222.06054688
12/17/2015 15:59:59,-6.746879299568,24.02832413,0,2245.10424805
12/17/2015 16:03:14,-6.645679056512,24.16515923,0,2262.34326172
12/17/2015 16:08:14,-6.679866291362,24.3612175,0,2289.70239258
12/17/2015 16:13:14,-6.737821334982,24.69126701,0,2322.65185547
12/17/2015 16:18:14,-6.694149279854,24.97475433,0,2355.73876953
12/17/2015 16:23:14,-6.691839750248,25.19637299,0,2387.22729492
12/17/2015 16:28:14,-6.70856403824,25.40408134,0,2418.11523438
12/17/2015 16:33:14,-6.668036979658,25.61320305,0,2448.65942383
12/17/2015 16:38:14,-6.725056453012,25.81440163,0,2478.3737793
12/17/2015 16:43:14,-6.779907208504,25.99031258,0,2507.91064453
12/17/2015 16:48:14,-6.792641910788,26.16635704,0,2536.53686523
12/17/2015 16:53:14,-6.724971660552,26.30903816,0,2564.61328125
12/17/2015 16:58:14,-6.780850494482,26.44853783,0,2591.84643555
12/17/2015 16:59:59,-6.798759465754,26.51697731,0,2610.43969727
12/17/2015 17:03:14,-6.821278374016,26.61808777,0,2622.60839844
12/17/2015 17:08:14,-6.855645240286,26.68085098,0,2645.23388672
12/17/2015 17:13:14,-6.809821787462,26.8652916,0,2671.70239258
12/17/2015 17:18:14,-6.767779475564,26.96376228,0,2697.6027832
12/17/2015 17:23:14,-6.812697055576,27.06180382,0,2722.45727539
12/17/2015 17:28:14,-6.765468539448,27.16169739,0,2745.60253906
12/17/2015 17:33:14,-6.744684259876,27.20966339,0,2767.9375
12/17/2015 17:38:14,-6.795702597106,27.30147362,0,2790.13037109
12/17/2015 17:43:14,-6.81725049105,27.37294197,0,2809.93505859
12/17/2015 17:48:14,915.270243360354,16.20246315,77.95659944661,1726.43200684
12/17/2015 17:53:14,958.437081101004,3.24329901,71.69301558158,1288.72155762
12/17/2015 17:58:14,832.478719448174,1.64562023,66.69895565975,1260.16650391
12/17/2015 17:59:59,725.913892294958,1.24138463,61.88916741079,1227.21789551
12/17/2015 18:03:14,664.4521719805,1.10795474,58.79985384612,1201.7800293
12/17/2015 18:08:14,569.52004395438,1.16875744,53.64657400512,1155.27087402
12/17/2015 18:13:14,494.225193346508,1.39059174,49.24115844406,1112.66186523
12/17/2015 18:18:14,442.704289799578,1.5203203,45.93767636374,1074.8729248
12/17/2015 18:23:14,391.98022628889,1.64481676,42.59821919191,1037.54760742
12/17/2015 18:28:14,308.734543432218,1.72467804,36.84859263734,977.85821533
12/17/2015 18:33:14,221.168065351728,1.94672465,30.30758102759,909.06188965
12/17/2015 18:38:14,200.36180311345,2.01264501,28.39043792859,877.11712646
12/17/2015 18:43:14,166.891625305894,2.02054143,25.45971298119,843.31420898
