00/07-11-041-08 W5M/02
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
12/17/2015 17:24:59,24.331815582888,4.14077425,8.1904445207,176.70462036
12/17/2015 17:29:59,23.971001362358,4.11688662,8.18191519848,180.10284424
12/17/2015 17:34:59,23.837483136242,4.06026506,8.17035709343,180.77983093
12/17/2015 17:39:59,23.813777615772,3.98549652,8.14459724042,179.25912476
12/17/2015 17:42:41,23.35967613726,3.98201275,8.15039907492,184.82575989
12/17/2015 17:47:41,23.383937349738,3.97070909,8.14438646415,184.15138245
12/17/2015 17:52:41,22.706581181902,3.97270083,8.06213837025,186.58250427
12/17/2015 17:57:41,23.025911233888,3.93309569,8.12179400845,186.83927917
12/17/2015 17:59:59,23.5423894216,3.92238474,8.16732128829,183.78019714
12/17/2015 18:04:59,24.088310284072,3.90407276,8.19500754404,179.45254517
12/17/2015 18:09:59,23.9694319785,3.87430573,8.16501196749,178.795578
12/17/2015 18:14:59,24.17616122016,3.85860443,8.19035594736,178.12861633
12/17/2015 18:19:59,24.280570154572,3.7945466,8.17699938604,176.02764893
12/17/2015 18:24:59,24.447032019582,3.73184061,8.20557495127,176.03764343
12/17/2015 18:29:59,25.024859842706,3.71337485,8.24228384896,172.25257874
12/17/2015 18:34:59,24.427683947464,3.71758485,8.17312280856,174.13009644
12/17/2015 18:39:59,24.538370457494,3.65624571,8.19546233854,174.29684448
12/17/2015 18:42:41,24.37937036915,3.63850307,8.16327405603,173.87628174
12/17/2015 18:47:41,23.629012032412,3.65076876,8.10821587479,178.59883118
