00/05-04-039-11 W5M/00 Well,,,,
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
1/11/2016 3:33,110.5349085,5.17131805,19.21512554,719.2545166
1/11/2016 3:38,108.291807,5.21986914,18.99881395,717.8253174
1/11/2016 3:43,105.6804236,5.25254488,18.72236389,714.0936279
1/11/2016 3:48,106.466073,5.27245998,18.76861817,711.8110962
1/11/2016 3:53,106.9939756,5.29098082,18.80350242,710.8204346
1/11/2016 3:58,104.3017509,5.30321884,18.53747515,708.7064819
1/11/2016 3:59,90.37378315,5.31769276,17.16007577,699.838562
1/11/2016 4:03,80.52364183,5.38361645,16.10201198,691.8207398
1/11/2016 4:08,82.16997183,5.44039679,16.2334904,688.9675293
1/11/2016 4:13,82.50401458,5.52970743,16.23025498,685.5856934
1/11/2016 4:18,80.7481842,5.57766676,15.99746593,679.7365723
1/11/2016 4:23,78.06681297,5.61507702,15.70075862,677.4457398
1/11/2016 4:28,76.19234572,5.64925718,15.48877245,676.4597778
1/11/2016 4:33,74.23710606,5.67157364,15.25913945,674.2622681
1/11/2016 4:38,72.71391219,5.69025278,15.0695303,670.0466309
1/11/2016 4:43,73.830385,5.68118525,15.1934396,669.8626709
1/11/2016 4:48,69.44722074,5.69104671,14.64756684,671.4130859
1/11/2016 4:53,-5.880116025,7.96194267,0,1052.698242
1/11/2016 4:58,-6.034320276,9.52835846,0,1110.65918
1/11/2016 4:59,-6.175669628,10.53289604,0,1149.71875
1/11/2016 5:03,-6.118374238,11.24359131,0,1175.774658
1/11/2016 5:08,-6.231131171,12.2196188,0,1218.263306
1/11/2016 5:13,-6.22974383,13.39579391,0,1268.210327
1/11/2016 5:18,-6.254934424,14.41640949,0,1313.63916
1/11/2016 5:23,-6.237983567,15.378582,0,1359.730103
1/11/2016 5:28,-6.357831038,16.26312065,0,1405.940186
1/11/2016 5:33,-6.361363107,17.07561493,0,1449.222168
1/11/2016 5:38,-6.400382547,17.83047676,0,1488.757813
1/11/2016 5:43,-6.45709303,18.54738998,0,1532.02771
1/11/2016 5:48,-6.427755723,19.23336029,0,1578.763916
1/11/2016 5:53,-6.537431877,19.87130737,0,1623.6875
1/11/2016 5:58,-6.445801729,20.48885345,0,1673.543335
1/11/2016 5:59,-6.574660187,20.90475082,0,1713.210815
1/11/2016 6:03,-6.516185338,21.18149567,0,1741.92749
1/11/2016 6:08,-6.561409537,21.52820396,0,1775.471313
1/11/2016 6:13,-6.63657749,22.16361046,0,1805.769775
1/11/2016 6:18,-6.597800894,22.68119812,0,1836.642456
1/11/2016 6:23,-6.642176686,23.19835091,0,1876.548828
1/11/2016 6:28,-6.67218321,23.68627167,0,1917.569702
1/11/2016 6:33,-6.679420749,24.14723778,0,1954.700684
1/11/2016 6:38,-6.672420348,24.57816696,0,1986.538452
1/11/2016 6:43,-6.699601395,25.00900078,0,2022.126465
1/11/2016 6:48,-6.793112368,25.41985512,0,2060.563965
1/11/2016 6:53,-6.751489719,25.80131149,0,2094.209229
1/11/2016 6:58,-6.762667495,26.16657257,0,2124.932861
1/11/2016 6:59,-6.821121729,26.40781403,0,2148.983154
1/11/2016 7:03,-6.847560741,26.59952545,0,2169.695313
1/11/2016 7:08,-6.752940273,26.8197937,0,2200.991943
1/11/2016 7:13,-6.801613194,27.17858505,0,2228.763428
1/11/2016 7:18,-6.758921276,27.48100281,0,2254.601563
1/11/2016 7:23,-6.799169524,27.7920208,0,2294.641357
1/11/2016 7:28,-6.768216378,28.1033287,0,2341.035156
1/11/2016 7:33,-6.845683774,28.34647942,0,2374.490723
1/11/2016 7:38,-6.901759037,28.62114143,0,2415.537598
1/11/2016 7:43,-6.949586405,28.85717773,0,2449.663086
1/11/2016 7:48,-6.870813567,29.06902504,0,2471.562012
1/11/2016 7:53,-6.882023893,29.283741,0,2493.835693
1/11/2016 7:58,-6.923869294,29.49264336,0,2513.667236
1/11/2016 7:59,-6.931169603,29.62117386,0,2528.884033
1/11/2016 8:03,-6.864460803,29.73803902,0,2538.893555
1/11/2016 8:08,-6.854496966,29.77017975,0,2559.760498
1/11/2016 8:13,-6.893507324,30.07858276,0,2583.59375
1/11/2016 8:18,-6.93718175,30.26715851,0,2604.94165
1/11/2016 8:23,-6.877958155,30.44530296,0,2625.743896
1/11/2016 8:28,-6.87224881,30.62057686,0,2645.612793
1/11/2016 8:33,-6.9174495,30.80109215,0,2665.39502
1/11/2016 8:38,-6.943745772,30.96994209,0,2684.923828
1/11/2016 8:43,-6.968265702,31.13460541,0,2704.960938
1/11/2016 8:48,949.2529098,11.65437222,72.53779939,1397.986572
1/11/2016 8:53,922.6635328,5.3338089,69.56133,1268.098755
1/11/2016 8:58,742.0337296,4.16982985,62.10485669,1226.805542
1/11/2016 8:59,642.1944897,3.93575048,57.01373472,1179.892578
1/11/2016 9:03,564.2563623,3.96061301,52.81645562,1142.848633
1/11/2016 9:08,464.2897322,4.02392912,46.79893448,1078.073608
1/11/2016 9:13,381.2681089,4.24276018,41.31393369,1012.099976
1/11/2016 9:18,331.1321862,4.3306942,37.81304594,969.1306763
1/11/2016 9:23,305.1647063,4.38545942,35.88208242,943.3395386
1/11/2016 9:28,268.1626018,4.49801016,33.18892545,913.3601074
1/11/2016 9:33,241.5161983,4.60052443,31.14615265,889.5283814
1/11/2016 9:38,153.9738185,4.72659588,24.06157464,826.2893677
1/11/2016 9:43,138.2467752,4.97099876,22.45483074,792.9032593
1/11/2016 9:48,133.5392259,5.03206682,21.85097967,776.4747315
1/11/2016 9:53,121.6527889,5.05983448,20.67321788,761.1765137
1/11/2016 9:58,120.0018753,5.12924576,20.4120563,751.0955811
1/11/2016 9:59,118.9346416,5.12413597,20.256162,745.3158569
1/11/2016 10:03,122.7179531,5.13333178,20.56405127,745.2843018
1/11/2016 10:08,122.4219434,5.08238554,20.48004661,740.1409302
1/11/2016 10:13,112.5151663,5.17471647,19.51401964,729.881897
1/11/2016 10:18,114.9623221,5.21805,19.67403742,725.8273926
1/11/2016 10:23,115.9856514,5.25162315,19.74733395,725.3684082
1/11/2016 10:28,112.1953419,5.26648474,19.41641787,724.4761353
1/11/2016 10:33,108.302875,5.25542545,19.03568016,720.3040161
1/11/2016 10:38,108.855083,5.27523708,19.05153923,717.7612305
1/11/2016 10:43,108.8468816,5.33901739,19.04975325,717.836792
1/11/2016 10:48,108.4659145,5.39962673,19.02235198,718.6657715
1/11/2016 10:53,108.3392985,5.44232512,19.0069705,718.6712036
1/11/2016 10:58,99.19135135,5.49339676,18.10144725,712.1405029
1/11/2016 10:59,88.68943534,5.54538631,17.00728538,700.9296875
1/11/2016 11:03,88.1657637,5.63371038,16.91186509,697.5823364
1/11/2016 11:08,89.05188413,5.64150763,16.98776063,696.5184326
1/11/2016 11:13,87.36161906,5.73776293,16.79386154,693.9247437
1/11/2016 11:18,82.59895935,5.80768299,16.28897632,690.1851196
1/11/2016 11:23,81.0476354,5.88114834,16.10839009,688.6106567
1/11/2016 11:28,79.75300801,5.91761637,15.94393956,685.5558472
1/11/2016 11:33,78.06175416,5.96474791,15.7404945,682.5667725
1/11/2016 11:38,76.83933751,6.00749111,15.57819063,678.8754273
1/11/2016 11:43,77.74671264,6.05489445,15.68685036,679.3131714
1/11/2016 11:48,72.18144126,6.05674839,15.05164082,682.9876709
1/11/2016 11:53,-6.007409882,8.275383,0,1073.825562
1/11/2016 11:58,-6.168624621,9.85089397,0,1130.713135
1/11/2016 11:59,-6.163462367,10.89263248,0,1169.009033
1/11/2016 12:03,-6.266551995,11.58686733,0,1195.526855
1/11/2016 12:08,-6.205441427,12.58137703,0,1237.236694
1/11/2016 12:13,-6.252812723,13.77387524,0,1287.948853
1/11/2016 12:18,-6.278699862,14.80460739,0,1334.024536
1/11/2016 12:23,-6.411656609,15.76535511,0,1377.700684
1/11/2016 12:28,-6.343551868,16.65065002,0,1421.981567
1/11/2016 12:33,-6.392768948,17.47900581,0,1464.172729
1/11/2016 12:38,-6.483586173,18.24903679,0,1504.786011
1/11/2016 12:43,-6.484816869,18.97187996,0,1549.688232
1/11/2016 12:48,-6.527350214,19.65728188,0,1594.740601
1/11/2016 12:53,-6.590812468,20.30941963,0,1640.436646
1/11/2016 12:58,-6.564679552,20.94117546,0,1692.217773
1/11/2016 12:59,-6.677545751,21.37078476,0,1732.332153
1/11/2016 13:03,-6.557838649,21.6524601,0,1759.061401
1/11/2016 13:08,-6.654997587,22.06854057,0,1792.932129
1/11/2016 13:13,-6.738042157,22.65770912,0,1822.894043
1/11/2016 13:18,-6.660592001,23.19418907,0,1851.817261
1/11/2016 13:23,-6.679517035,23.70260239,0,1885.914185
1/11/2016 13:28,-6.777892805,24.19458008,0,1924.199829
1/11/2016 13:33,-6.778998925,24.65941811,0,1963.184937
1/11/2016 13:38,-6.767339238,25.10922623,0,1998.190674
1/11/2016 13:43,-6.849547859,25.53396034,0,2032.122803
1/11/2016 13:48,-6.826547964,25.95920753,0,2069.950684
1/11/2016 13:53,-6.852064306,26.34081459,0,2105.772949
1/11/2016 13:58,-6.915859059,26.72424316,0,2136.749268
1/11/2016 13:59,-6.798139074,26.97589111,0,2157.921875
1/11/2016 14:03,-6.845228225,27.16076088,0,2176.668945
1/11/2016 14:08,-6.907844925,27.40217018,0,2207.602539
1/11/2016 14:13,-6.857386138,27.7845726,0,2238.23584
1/11/2016 14:18,-6.895800056,28.0923748,0,2266.287842
1/11/2016 14:23,-6.958377052,28.40869904,0,2301.262939
1/11/2016 14:28,-6.950171794,28.7010746,0,2338.050537
1/11/2016 14:33,-6.912390203,28.96060562,0,2365.280762
1/11/2016 14:38,-6.955558286,29.22339439,0,2389.940186
1/11/2016 14:43,-7.009824616,29.5141983,0,2430.145508
1/11/2016 14:48,-6.942010621,29.82077599,0,2483.947754
1/11/2016 14:53,-7.031903287,30.05709648,0,2527.208008
1/11/2016 14:58,-7.029527169,30.23872948,0,2548.676514
1/11/2016 14:59,-6.92779422,30.37074661,0,2560.680664
1/11/2016 15:03,-6.937106562,30.47249794,0,2570.049316
1/11/2016 15:08,-6.96333717,30.62168121,0,2586.094971
1/11/2016 15:13,-7.006241753,30.86951256,0,2606.354248
1/11/2016 15:18,-7.034395783,31.0326786,0,2626.355225
1/11/2016 15:23,-7.068206033,31.17915726,0,2646.269043
1/11/2016 15:28,-7.099972584,31.34365463,0,2665.39209
1/11/2016 15:33,-7.076917152,31.52152061,0,2684.581299
1/11/2016 15:38,-7.004795017,31.68503189,0,2703.231934
1/11/2016 15:43,-7.045656463,31.69641876,0,2722.061523
1/11/2016 15:48,952.9822069,11.73177814,72.52422826,1385.165894
1/11/2016 15:53,922.1076764,5.37611771,69.84897207,1278.768677
1/11/2016 15:58,745.1031733,4.2551384,62.58730025,1240.633301
1/11/2016 15:59,652.9939867,4.03456497,57.87476599,1196.921875
1/11/2016 16:03,587.0735188,3.9935894,54.31489565,1164.272583
